BB 241 Redevelopment plan for 2650-54 Locust,Primary,reed
BB 267 Redevelopment plan for 1601 Olive.,Primary,reed
BB 282 Ordinance relating to traffic control.,Co-Sponsor,reed
BB 282 Ordinance relating to traffic control.,Co-Sponsor,reed
BB 283 Downtown west zoning change.,Co-Sponsor,reed
BB 283 Downtown west zoning change.,Co-Sponsor,reed
BB 291 Amended Residence Inn,Primary,reed
BB 294 Removing traffic Barriers on 18th street.,Primary,reed
BB 299 Redevelopment plan for 2803-33 Chouteau and 2832 Papin,Primary,reed
BB 300 Redevelopment plan for 2905 Victor,Primary,reed
"BB 309 Vacation of east/west alley at MLK and 18, Delmar and 19th.",Primary,reed
BB 314 Ordinance relating to graffiti,Co-Sponsor,reed
BB 348 Amending the TIF agreement for 1505 Missouri,Primary,reed
BB 349 Amending the TIF note for 1505 Missouri,Primary,reed
BB 357 An ordinance approving a Redevelopment Plan for the 2628-42 & 2652-54 Lafayette Ave.,Primary,reed
BB 375 An ordinance approving an amended redevelopment plan for the Washington Ave. Loft Area.,Primary,reed
BB 378 An ordinance approving a Redevelopment Plan for the 3449 Arsenal Street Area.,Primary,reed
BB 379 An ordinance approving a Redevelopment Plan for the 1220 Mackay Place Area,Primary,reed
BB 380 An ordinance approving a Redevelopment Plan for the 2639 Nebraska Avenue Area,Primary,reed
BB 381 An ordinance approving a Redevelopment Plan for the 3004 Virginia Avenue Area,Primary,reed
BB 402 An ordinance approving a Redevelopment Plan for the 2928 Victor Street Area,Primary,reed
BB 413 ORDINANCE DESIGNATING the Union Club TIF,Primary,reed
BB 414 AN ORDINANCE AFFIRMING ADOPTION OF Union Club TIF Plan,Primary,reed
"BB 415 AN ORDINANCE AUTHORIZING AND DIRECTING THE ISSUANCE AND DELIVERY OF NOT TO EXCEED $1,900,000 for the Union club TIF",Primary,reed
BB 428 An ordinance pertaining to public works contracts establishing apprenticeship training and workforce diversity programs,Co-Sponsor,reed
